CLE_ABONNEMENT,CLE_FACTURE,DATE_EMISSION_FACTURE,CONSO_FACTURE,DATE_RELEVE_INDEX_PRECEDENT_FACTURE_COMPOSITE,DATE_RELEVE_INDEX_FACTURE,NB_FACTURES_PAR_PDS,NB_JOURS_CONNUS,NUM_FAC_PAR_PDS
GN_1180180102678404,GN|1180180102678404|23920|1|00000,2023-10-05,5,2023-04-01,2023-09-09,6,161,4
GN_1180180102694303,GN|1180180102694303|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180102700002,GN|1180180102700002|24930|1|00000,2024-10-28,151,2024-04-30,2024-10-08,5,161,5
GN_1180180102747704,GN|1180180102747704|23920|1|00000,2023-10-05,7,2023-04-01,2023-09-09,5,161,3
GN_1180180102763404,GN|1180180102763404|24930|1|00000,2024-10-28,32,2024-04-30,2024-10-08,6,161,6
GN_1180180102771808,GN|1180180102771808|24930|1|00000,2024-10-28,59,2024-04-30,2024-10-08,5,161,5
GN_1180180102790002,GN|1180180102790002|24950|1|00000,2024-11-19,37,2024-05-21,2024-10-29,5,161,5
GN_1180180102820905,GN|1180180102820905|24930|1|00000,2024-10-28,2,2024-05-06,2024-10-14,5,161,5
GN_1180180102832406,GN|1180180102832406|24930|1|00000,2024-10-28,51,2024-04-29,2024-10-07,5,161,5
GN_1180180102868402,GN|1180180102868402|24950|1|00000,2024-11-19,36,2024-05-21,2024-10-29,5,161,5
GN_1180180102869502,GN|1180180102869502|23920|1|00000,2023-10-05,8,2023-04-01,2023-09-09,5,161,3
GN_1180180102884002,GN|1180180102884002|24950|1|00000,2024-11-19,32,2024-05-22,2024-10-30,5,161,5
GN_1180180102885302,GN|1180180102885302|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180102913602,GN|1180180102913602|24930|1|00000,2024-10-28,51,2024-04-30,2024-10-08,5,161,5
GN_1180180102915703,GN|1180180102915703|24950|1|00000,2024-11-19,15,2024-05-21,2024-10-29,5,161,5
GN_1180180102929601,GN|1180180102929601|23920|1|00000,2023-10-05,63,2023-04-01,2023-09-09,5,161,3
GN_1180180102930502,GN|1180180102930502|23920|1|00000,2023-10-05,2,2023-04-01,2023-09-09,5,161,3
GN_1180180102930606,GN|1180180102930606|23920|1|00000,2023-10-05,9,2023-04-01,2023-09-09,5,161,3
GN_1180180102935205,GN|1180180102935205|23920|1|00000,2023-10-05,11,2023-04-01,2023-09-09,5,161,3
GN_1180180102978901,GN|1180180102978901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180102991711,GN|1180180102991711|23920|1|00000,2023-10-05,12,2023-04-01,2023-09-09,5,161,3
GN_1180180102995603,GN|1180180102995603|24950|1|00000,2024-11-19,5,2024-05-21,2024-10-29,5,161,5
GN_1180180102998705,GN|1180180102998705|23920|1|00000,2023-10-05,46,2023-04-01,2023-09-09,5,161,3
GN_1180180103022701,GN|1180180103022701|24930|1|00000,2024-10-28,0,2024-05-06,2024-10-14,5,161,5
GN_1180180103026106,GN|1180180103026106|23920|1|00000,2023-10-05,42,2023-04-01,2023-09-09,5,161,3
GN_1180180103027302,GN|1180180103027302|23910|1|00000,2023-10-04,0,2023-03-31,2023-09-08,5,161,3
GN_1180180103061305,GN|1180180103061305|23920|1|00000,2023-10-05,11,2023-04-02,2023-09-10,5,161,3
GN_1180180103075601,GN|1180180103075601|23920|1|00000,2023-10-05,120,2023-04-01,2023-09-09,5,161,3
GN_1180180103075801,GN|1180180103075801|23920|1|00000,2023-10-05,85,2023-03-31,2023-09-08,5,161,3
GN_1180180103076001,GN|1180180103076001|23920|1|00000,2023-10-05,212,2023-04-02,2023-09-10,5,161,3
GN_1180180103076101,GN|1180180103076101|23920|1|00000,2023-10-05,52,2023-04-02,2023-09-10,5,161,3
GN_1180180103076201,GN|1180180103076201|23920|1|00000,2023-10-05,33,2023-04-01,2023-09-09,5,161,3
GN_1180180103076501,GN|1180180103076501|23920|1|00000,2023-10-05,45,2023-04-01,2023-09-09,5,161,3
GN_1180180103077201,GN|1180180103077201|23920|1|00000,2023-10-05,152,2023-04-01,2023-09-09,5,161,3
GN_1180180103077501,GN|1180180103077501|23920|1|00000,2023-10-05,69,2023-04-02,2023-09-10,5,161,3
GN_1180180103077801,GN|1180180103077801|23920|1|00000,2023-10-05,44,2023-04-01,2023-09-09,5,161,3
GN_1180180103077901,GN|1180180103077901|23920|1|00000,2023-10-05,36,2023-04-01,2023-09-09,5,161,3
GN_1180180103078101,GN|1180180103078101|23920|1|00000,2023-10-05,125,2023-04-01,2023-09-09,5,161,3
GN_1180180103078202,GN|1180180103078202|23920|1|00000,2023-10-05,49,2023-04-01,2023-09-09,5,161,3
GN_1180180103078401,GN|1180180103078401|23920|1|00000,2023-10-05,1677,2023-04-01,2023-09-09,5,161,3
GN_1180180103078501,GN|1180180103078501|23920|1|00000,2023-10-05,70,2023-04-02,2023-09-10,5,161,3
GN_1180180103078601,GN|1180180103078601|23920|1|00000,2023-10-05,253,2023-04-01,2023-09-09,5,161,3
GN_1180180103078801,GN|1180180103078801|23920|1|00000,2023-10-05,65,2023-04-01,2023-09-09,5,161,3
GN_1180180103079301,GN|1180180103079301|23920|1|00000,2023-10-05,8,2023-04-01,2023-09-09,5,161,3
GN_1180180103081201,GN|1180180103081201|23920|1|00000,2023-10-05,1,2023-04-01,2023-09-09,5,161,3
GN_1180180103081301,GN|1180180103081301|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103081501,GN|1180180103081501|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103081601,GN|1180180103081601|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103087201,GN|1180180103087201|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103087401,GN|1180180103087401|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103087801,GN|1180180103087801|24930|1|00000,2024-10-28,3,2024-04-30,2024-10-08,5,161,5
GN_1180180103100701,GN|1180180103100701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103100801,GN|1180180103100801|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103100901,GN|1180180103100901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103101401,GN|1180180103101401|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103101501,GN|1180180103101501|23920|1|00000,2023-10-05,1074,2023-04-01,2023-09-09,5,161,3
GN_1180180103101701,GN|1180180103101701|23920|1|00000,2023-10-05,2600,2023-04-01,2023-09-09,5,161,3
GN_1180180103136005,GN|1180180103136005|23920|1|00000,2023-10-05,28,2023-03-31,2023-09-08,7,161,3
GN_1180180103147202,GN|1180180103147202|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103148701,GN|1180180103148701|23920|1|00000,2023-10-05,33,2023-04-01,2023-09-09,5,161,3
GN_1180180103199201,GN|1180180103199201|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103224404,GN|1180180103224404|24930|1|00000,2024-10-28,191,2024-04-30,2024-10-08,5,161,5
GN_1180180103226602,GN|1180180103226602|23910|1|00000,2023-10-04,0,2023-03-31,2023-09-08,5,161,3
GN_1180180103239603,GN|1180180103239603|24950|1|00000,2024-11-19,46,2024-05-21,2024-10-29,5,161,5
GN_1180180103246102,GN|1180180103246102|23920|1|00000,2023-10-05,2,2023-03-31,2023-09-08,5,161,3
GN_1180180103250105,GN|1180180103250105|22920|1|00000,2022-10-18,9,2022-04-12,2022-09-20,5,161,1
GN_1180180103252104,GN|1180180103252104|23920|1|00000,2023-10-05,1695,2023-04-01,2023-09-09,5,161,3
GN_1180180103255103,GN|1180180103255103|23920|1|00000,2023-10-05,1045,2023-04-01,2023-09-09,5,161,3
GN_1180180103269004,GN|1180180103269004|23920|1|00000,2023-10-05,6,2023-04-01,2023-09-09,5,161,3
GN_1180180103314102,GN|1180180103314102|23920|1|00000,2023-10-05,16,2023-03-31,2023-09-08,5,161,3
GN_1180180103322301,GN|1180180103322301|23920|1|00000,2023-10-05,0,2023-03-31,2023-09-08,5,161,3
GN_1180180103322401,GN|1180180103322401|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103322501,GN|1180180103322501|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103322601,GN|1180180103322601|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103322701,GN|1180180103322701|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103322801,GN|1180180103322801|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103322901,GN|1180180103322901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103323001,GN|1180180103323001|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103323101,GN|1180180103323101|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103325301,GN|1180180103325301|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103325502,GN|1180180103325502|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103325601,GN|1180180103325601|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103325801,GN|1180180103325801|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103325901,GN|1180180103325901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103326201,GN|1180180103326201|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103326401,GN|1180180103326401|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103326501,GN|1180180103326501|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180103333802,GN|1180180103333802|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103334001,GN|1180180103334001|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103353301,GN|1180180103353301|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103353401,GN|1180180103353401|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103353501,GN|1180180103353501|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103353601,GN|1180180103353601|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103353701,GN|1180180103353701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103361403,GN|1180180103361403|24930|1|00000,2024-10-28,1,2024-04-30,2024-10-08,5,161,5
GN_1180180103362805,GN|1180180103362805|23920|1|00000,2023-10-05,6,2023-04-01,2023-09-09,5,161,3
GN_1180180103369701,GN|1180180103369701|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180103397101,GN|1180180103397101|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103397201,GN|1180180103397201|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103406903,GN|1180180103406903|24950|1|00000,2024-11-19,10,2024-05-21,2024-10-29,5,161,5
GN_1180180103424801,GN|1180180103424801|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103424901,GN|1180180103424901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103426601,GN|1180180103426601|23920|1|00000,2023-10-05,5740,2023-04-01,2023-09-09,5,161,3
GN_1180180103437102,GN|1180180103437102|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103437601,GN|1180180103437601|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103447302,GN|1180180103447302|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103461801,GN|1180180103461801|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103467402,GN|1180180103467402|24950|1|00000,2024-11-19,2,2024-05-28,2024-11-05,5,161,5
GN_1180180103475202,GN|1180180103475202|24930|1|00000,2024-10-28,32,2024-05-06,2024-10-14,4,161,4
GN_1180180103482801,GN|1180180103482801|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103482901,GN|1180180103482901|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103483401,GN|1180180103483401|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103507301,GN|1180180103507301|23920|1|00000,2023-10-05,13,2023-04-01,2023-09-09,5,161,3
GN_1180180103509106,GN|1180180103509106|23920|1|00000,2023-10-05,2,2023-04-01,2023-09-09,6,161,3
GN_1180180103514106,GN|1180180103514106|24950|1|00000,2024-11-19,30,2024-05-21,2024-10-29,4,161,4
GN_1180180103529601,GN|1180180103529601|24930|1|00000,2024-10-28,5,2024-04-30,2024-10-08,5,161,5
GN_1180180103534508,GN|1180180103534508|24950|1|00000,2024-11-19,4,2024-05-21,2024-10-29,5,161,5
GN_1180180103544303,GN|1180180103544303|23920|1|00000,2023-10-05,9,2023-04-01,2023-09-09,5,161,3
GN_1180180103569307,GN|1180180103569307|23920|1|00000,2023-10-05,22,2023-04-01,2023-09-09,7,161,3
GN_1180180103570901,GN|1180180103570901|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103594202,GN|1180180103594202|24950|1|00000,2024-11-19,108,2024-05-21,2024-10-29,5,161,5
GN_1180180103631501,GN|1180180103631501|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103637201,GN|1180180103637201|22940|1|00000,2022-12-05,0,2022-05-25,2022-11-02,5,161,1
GN_1180180103645501,GN|1180180103645501|24930|1|00000,2024-10-28,12,2024-04-30,2024-10-08,5,161,5
GN_1180180103648801,GN|1180180103648801|24950|1|00000,2024-11-19,262,2024-05-28,2024-11-05,5,161,5
GN_1180180103649901,GN|1180180103649901|24940|1|00000,2024-11-18,1,2024-05-16,2024-10-24,5,161,5
GN_1180180103651401,GN|1180180103651401|24930|1|00000,2024-10-28,51,2024-04-30,2024-10-08,5,161,5
GN_1180180103667801,GN|1180180103667801|23920|1|00000,2023-10-05,99,2023-04-01,2023-09-09,5,161,3
GN_1180180103668402,GN|1180180103668402|24950|1|00000,2024-11-19,2,2024-05-21,2024-10-29,5,161,5
GN_1180180103675501,GN|1180180103675501|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103679106,GN|1180180103679106|24930|1|00000,2024-10-28,45,2024-04-30,2024-10-08,5,161,5
GN_1180180103690602,GN|1180180103690602|22920|1|00000,2022-10-18,2,2022-04-12,2022-09-20,5,161,1
GN_1180180103720601,GN|1180180103720601|24950|1|00000,2024-11-19,0,2024-05-28,2024-11-05,5,161,5
GN_1180180103728201,GN|1180180103728201|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103737201,GN|1180180103737201|23920|1|00000,2023-10-05,7,2023-04-01,2023-09-09,5,161,3
GN_1180180103737501,GN|1180180103737501|23920|1|00000,2023-10-05,7,2023-04-01,2023-09-09,5,161,3
GN_1180180103751301,GN|1180180103751301|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103753601,GN|1180180103753601|23920|1|00000,2023-10-05,13,2023-04-01,2023-09-09,5,161,3
GN_1180180103753901,GN|1180180103753901|24950|1|00000,2024-11-19,334,2024-05-21,2024-10-29,5,161,5
GN_1180180103762601,GN|1180180103762601|24950|1|00000,2024-11-19,1,2024-05-21,2024-10-29,5,161,5
GN_1180180103782002,GN|1180180103782002|23920|1|00000,2023-10-05,0,2023-04-02,2023-09-10,5,161,3
GN_1180180103802703,GN|1180180103802703|23920|1|00000,2023-10-05,3,2023-04-01,2023-09-09,5,161,3
GN_1180180103803202,GN|1180180103803202|22910|1|00000,2022-10-10,2,2022-03-31,2022-09-08,5,161,1
GN_1180180103816701,GN|1180180103816701|23920|1|00000,2023-10-05,10,2023-04-01,2023-09-09,5,161,3
GN_1180180103817101,GN|1180180103817101|23920|1|00000,2023-10-05,62,2023-04-01,2023-09-09,5,161,3
GN_1180180103820401,GN|1180180103820401|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103822801,GN|1180180103822801|24930|1|00000,2024-10-28,1,2024-04-30,2024-10-08,5,161,5
GN_1180180103825002,GN|1180180103825002|23920|1|00000,2023-10-05,36,2023-04-01,2023-09-09,5,161,3
GN_1180180103835903,GN|1180180103835903|23920|1|00000,2023-10-05,52,2023-04-01,2023-09-09,6,161,4
GN_1180180103841003,GN|1180180103841003|23920|1|00000,2023-10-05,15,2023-04-01,2023-09-09,6,161,4
GN_1180180103845605,GN|1180180103845605|23920|1|00000,2023-10-05,3,2023-04-01,2023-09-09,5,161,3
GN_1180180103847801,GN|1180180103847801|24930|1|00000,2024-10-28,18,2024-05-01,2024-10-09,5,161,5
GN_1180180103853402,GN|1180180103853402|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103869101,GN|1180180103869101|24950|1|00000,2024-11-19,105,2024-05-28,2024-11-05,5,161,5
GN_1180180103869401,GN|1180180103869401|24950|1|00000,2024-11-19,27,2024-05-20,2024-10-28,5,161,5
GN_1180180103918902,GN|1180180103918902|24930|1|00000,2024-10-28,0,2024-05-01,2024-10-09,5,161,5
GN_1180180103919002,GN|1180180103919002|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180103924301,GN|1180180103924301|23920|1|00000,2023-10-05,39,2023-04-01,2023-09-09,5,161,3
GN_1180180103933202,GN|1180180103933202|24950|1|00000,2024-11-19,4,2024-05-21,2024-10-29,5,161,5
GN_1180180103933306,GN|1180180103933306|24950|1|00000,2024-11-19,14,2024-05-20,2024-10-28,5,161,5
GN_1180180103958902,GN|1180180103958902|24950|1|00000,2024-11-19,2,2024-05-21,2024-10-29,5,161,5
GN_1180180103970701,GN|1180180103970701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180103971301,GN|1180180103971301|24950|1|00000,2024-11-19,3,2024-05-21,2024-10-29,5,161,5
GN_1180180104027501,GN|1180180104027501|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104027601,GN|1180180104027601|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104027701,GN|1180180104027701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104038101,GN|1180180104038101|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104041201,GN|1180180104041201|24930|1|00000,2024-10-28,15,2024-04-30,2024-10-08,5,161,5
GN_1180180104045901,GN|1180180104045901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104047701,GN|1180180104047701|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180104056901,GN|1180180104056901|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104058101,GN|1180180104058101|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104058502,GN|1180180104058502|23920|1|00000,2023-10-05,2,2023-04-01,2023-09-09,5,161,3
GN_1180180104082401,GN|1180180104082401|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104082601,GN|1180180104082601|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104124001,GN|1180180104124001|23920|1|00000,2023-10-05,23,2023-04-01,2023-09-09,5,161,3
GN_1180180104124502,GN|1180180104124502|23920|1|00000,2023-10-05,11,2023-04-01,2023-09-09,5,161,3
GN_1180180104129801,GN|1180180104129801|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180104137201,GN|1180180104137201|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180104137902,GN|1180180104137902|23920|1|00000,2023-10-05,8,2023-04-01,2023-09-09,5,161,3
GN_1180180104138202,GN|1180180104138202|23920|1|00000,2023-10-05,51,2023-04-01,2023-09-09,6,161,3
GN_1180180104138302,GN|1180180104138302|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104141601,GN|1180180104141601|24950|1|00000,2024-11-19,16,2024-05-21,2024-10-29,5,161,5
GN_1180180104150404,GN|1180180104150404|24950|1|00000,2024-11-19,0,2024-05-21,2024-10-29,5,161,5
GN_1180180104160601,GN|1180180104160601|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104162804,GN|1180180104162804|23920|1|00000,2023-10-05,34,2023-04-01,2023-09-09,5,161,3
GN_1180180104164402,GN|1180180104164402|23920|1|00000,2023-10-05,5,2023-04-01,2023-09-09,4,161,3
GN_1180180104175701,GN|1180180104175701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104185402,GN|1180180104185402|23920|1|00000,2023-10-05,13,2023-04-01,2023-09-09,5,161,3
GN_1180180104189901,GN|1180180104189901|23920|1|00000,2023-10-05,105,2023-04-01,2023-09-09,5,161,3
GN_1180180104205801,GN|1180180104205801|24930|1|00000,2024-10-28,894,2024-04-30,2024-10-08,5,161,5
GN_1180180104206001,GN|1180180104206001|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104219403,GN|1180180104219403|23920|1|00000,2023-10-05,4,2023-04-01,2023-09-09,5,161,3
GN_1180180104240301,GN|1180180104240301|22920|1|00000,2022-10-18,0,2022-04-12,2022-09-20,5,161,1
GN_1180180104277702,GN|1180180104277702|23920|1|00000,2023-10-05,1,2023-04-01,2023-09-09,4,161,3
GN_1180180104278701,GN|1180180104278701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104285201,GN|1180180104285201|23920|1|00000,2023-10-05,4,2023-04-01,2023-09-09,4,161,3
GN_1180180104289701,GN|1180180104289701|24940|1|00000,2024-11-18,40,2024-05-15,2024-10-23,5,161,5
GN_1180180104290103,GN|1180180104290103|24950|1|00000,2024-11-19,2,2024-05-21,2024-10-29,5,161,5
GN_1180180104298203,GN|1180180104298203|24950|1|00000,2024-11-19,63,2024-05-20,2024-10-28,5,161,5
GN_1180180104307901,GN|1180180104307901|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104309501,GN|1180180104309501|23920|1|00000,2023-10-05,0,2023-03-31,2023-09-08,5,161,3
GN_1180180104309701,GN|1180180104309701|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104311401,GN|1180180104311401|24930|1|00000,2024-10-28,148,2024-04-30,2024-10-08,5,161,5
GN_1180180104314201,GN|1180180104314201|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104326001,GN|1180180104326001|24930|1|00000,2024-10-28,9,2024-04-30,2024-10-08,5,161,5
GN_1180180104326101,GN|1180180104326101|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104334002,GN|1180180104334002|24930|1|00000,2024-10-28,9,2024-04-30,2024-10-08,7,161,6
GN_1180180104342401,GN|1180180104342401|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104348801,GN|1180180104348801|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
GN_1180180104391601,GN|1180180104391601|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104392001,GN|1180180104392001|24950|1|00000,2024-11-19,0,2024-05-28,2024-11-05,5,161,5
GN_1180180104395202,GN|1180180104395202|22920|1|00000,2022-10-18,0,2022-04-12,2022-09-20,5,161,1
GN_1180180104396002,GN|1180180104396002|22920|1|00000,2022-10-18,0,2022-04-12,2022-09-20,5,161,1
GN_1180180104410403,GN|1180180104410403|23910|1|00000,2023-10-04,12,2023-03-31,2023-09-08,5,161,3
GN_1180180104448201,GN|1180180104448201|23920|1|00000,2023-10-05,0,2023-04-01,2023-09-09,5,161,3
GN_1180180104454301,GN|1180180104454301|23920|1|00000,2023-10-05,47,2023-04-01,2023-09-09,5,161,3
GN_1180180104468102,GN|1180180104468102|24950|1|00000,2024-11-19,1900,2024-05-21,2024-10-29,5,161,5
GN_1180180104469702,GN|1180180104469702|24930|1|00000,2024-10-28,0,2024-04-30,2024-10-08,5,161,5
